R,state,tier,P_leader_ge1_prob,P_leader_ge1_line10,P_total_ge1_prob,P_total_ge1_line10,P_margin_ge4_prob,P_margin_ge4_line10
384,not_pulled_EV,0.4,0.4595,2.394,0.5867,1.875,0.3487,3.154
384,not_pulled_EV,0.55,0.5169,2.128,0.6455,1.704,0.4022,2.735
384,not_pulled_EV,0.7,0.5696,1.931,0.7009,1.569,0.4511,2.438
384,not_pulled_EV,0.85,0.6236,1.764,0.756,1.455,0.5009,2.196
384,not_pulled_PP,0.25,0.4347,2.53,0.5778,1.904,0.3028,3.633
384,not_pulled_PP,0.4,0.5033,2.186,0.6469,1.7,0.3671,2.996
384,not_pulled_PP,0.55,0.5657,1.944,0.7078,1.554,0.4242,2.593
384,not_pulled_PP,0.7,0.6193,1.776,0.7624,1.443,0.4744,2.319
384,not_pulled_PP,0.85,0.6678,1.647,0.8102,1.358,0.5193,2.118
384,pulled,0.25,0.8334,1.32,0.9236,1.191,0.6897,1.595
384,pulled,0.4,0.8334,1.32,0.9236,1.191,0.6897,1.595
384,pulled,0.55,0.8334,1.32,0.9236,1.191,0.6897,1.595
384,pulled,0.7,0.8334,1.32,0.9236,1.191,0.6897,1.595
384,pulled,0.85,0.8335,1.32,0.9236,1.191,0.6898,1.595
383,not_pulled_EV,0.25,0.3999,2.75,0.5251,2.095,0.2936,3.747
383,not_pulled_EV,0.4,0.4588,2.397,0.586,1.877,0.3484,3.157
383,not_pulled_EV,0.55,0.5161,2.131,0.6447,1.706,0.4018,2.737
383,not_pulled_EV,0.7,0.5689,1.933,0.7002,1.571,0.4508,2.44
383,not_pulled_EV,0.85,0.623,1.766,0.7554,1.456,0.5006,2.197
383,not_pulled_PP,0.25,0.4345,2.532,0.5775,1.905,0.3029,3.632
383,not_pulled_PP,0.4,0.5033,2.186,0.6469,1.701,0.3674,2.994
383,not_pulled_PP,0.55,0.5658,1.944,0.7078,1.554,0.4245,2.591
383,not_pulled_PP,0.7,0.6195,1.776,0.7625,1.443,0.4749,2.316
383,not_pulled_PP,0.85,0.6679,1.647,0.8103,1.358,0.5196,2.117
383,pulled,0.25,0.8327,1.321,0.9232,1.192,0.6893,1.596
383,pulled,0.4,0.8327,1.321,0.9232,1.192,0.6893,1.596
383,pulled,0.55,0.8327,1.321,0.9232,1.192,0.6893,1.596
383,pulled,0.7,0.8327,1.321,0.9232,1.192,0.6893,1.596
383,pulled,0.85,0.8328,1.321,0.9232,1.192,0.6894,1.596
382,not_pulled_EV,0.25,0.3992,2.755,0.5244,2.098,0.2933,3.751
382,not_pulled_EV,0.4,0.4582,2.401,0.5853,1.88,0.3481,3.16
382,not_pulled_EV,0.55,0.5154,2.134,0.644,1.708,0.4015,2.74
382,not_pulled_EV,0.7,0.5682,1.936,0.6996,1.572,0.4504,2.442
382,not_pulled_EV,0.85,0.6224,1.767,0.7547,1.457,0.5003,2.199
382,not_pulled_PP,0.25,0.4342,2.533,0.5772,1.906,0.3029,3.631
382,not_pulled_PP,0.4,0.5033,2.186,0.6468,1.701,0.3677,2.992
382,not_pulled_PP,0.55,0.5659,1.944,0.7078,1.554,0.4249,2.589
382,not_pulled_PP,0.7,0.6197,1.775,0.7625,1.443,0.4753,2.314
382,not_pulled_PP,0.85,0.6681,1.646,0.8104,1.357,0.52,2.115
382,pulled,0.25,0.832,1.322,0.9227,1.192,0.6888,1.597
382,pulled,0.4,0.832,1.322,0.9227,1.192,0.6888,1.597
382,pulled,0.55,0.832,1.322,0.9227,1.192,0.6888,1.597
382,pulled,0.7,0.832,1.322,0.9227,1.192,0.6888,1.597
382,pulled,0.85,0.8321,1.322,0.9227,1.192,0.689,1.597
381,not_pulled_EV,0.25,0.3985,2.76,0.5236,2.101,0.293,3.754
381,not_pulled_EV,0.4,0.4575,2.404,0.5845,1.882,0.3478,3.163
381,not_pulled_EV,0.55,0.5146,2.137,0.6432,1.71,0.4012,2.742
381,not_pulled_EV,0.7,0.5676,1.938,0.6989,1.574,0.4501,2.444
381,not_pulled_EV,0.85,0.6218,1.769,0.7541,1.459,0.5001,2.2
381,not_pulled_PP,0.25,0.434,2.535,0.5769,1.907,0.303,3.63
381,not_pulled_PP,0.4,0.5033,2.186,0.6468,1.701,0.368,2.989
381,not_pulled_PP,0.55,0.5659,1.944,0.7077,1.554,0.4252,2.587
381,not_pulled_PP,0.7,0.6199,1.774,0.7626,1.442,0.4758,2.312
381,not_pulled_PP,0.85,0.6682,1.646,0.8104,1.357,0.5203,2.114
381,pulled,0.25,0.8314,1.323,0.9223,1.193,0.6884,1.598
381,pulled,0.4,0.8314,1.323,0.9223,1.193,0.6884,1.598
381,pulled,0.55,0.8314,1.323,0.9223,1.193,0.6884,1.598
381,pulled,0.7,0.8314,1.323,0.9223,1.193,0.6884,1.598
381,pulled,0.85,0.8315,1.323,0.9223,1.193,0.6885,1.598
380,not_pulled_EV,0.25,0.3978,2.765,0.5228,2.104,0.2927,3.758
380,not_pulled_EV,0.4,0.4568,2.408,0.5838,1.884,0.3475,3.165
380,not_pulled_EV,0.55,0.5139,2.14,0.6425,1.712,0.4008,2.745
380,not_pulled_EV,0.7,0.5669,1.94,0.6982,1.575,0.4498,2.446
380,not_pulled_EV,0.85,0.6212,1.771,0.7535,1.46,0.4998,2.201
380,not_pulled_PP,0.25,0.4337,2.536,0.5766,1.908,0.3031,3.629
380,not_pulled_PP,0.4,0.5033,2.186,0.6467,1.701,0.3683,2.987
380,not_pulled_PP,0.55,0.566,1.943,0.7077,1.554,0.4256,2.585
380,not_pulled_PP,0.7,0.6201,1.774,0.7627,1.442,0.4762,2.31
380,not_pulled_PP,0.85,0.6684,1.646,0.8105,1.357,0.5207,2.113
380,pulled,0.25,0.8307,1.324,0.9218,1.193,0.688,1.599
380,pulled,0.4,0.8307,1.324,0.9218,1.193,0.688,1.599
380,pulled,0.55,0.8307,1.324,0.9218,1.193,0.688,1.599
380,pulled,0.7,0.8307,1.324,0.9218,1.193,0.688,1.599
380,pulled,0.85,0.8308,1.324,0.9218,1.193,0.6881,1.599
379,not_pulled_EV,0.25,0.3971,2.77,0.5219,2.108,0.2923,3.764
379,not_pulled_EV,0.4,0.4561,2.412,0.583,1.887,0.3471,3.169
379,not_pulled_EV,0.55,0.5132,2.143,0.6417,1.714,0.4004,2.747
379,not_pulled_EV,0.7,0.5663,1.942,0.6975,1.577,0.4495,2.447
379,not_pulled_EV,0.85,0.6207,1.772,0.7529,1.461,0.4996,2.202
379,not_pulled_PP,0.25,0.4334,2.538,0.5763,1.909,0.3031,3.629
379,not_pulled_PP,0.4,0.5033,2.186,0.6466,1.701,0.3685,2.985
379,not_pulled_PP,0.55,0.5661,1.943,0.7077,1.554,0.4259,2.583
379,not_pulled_PP,0.7,0.6203,1.773,0.7628,1.442,0.4765,2.308
379,not_pulled_PP,0.85,0.6686,1.645,0.8106,1.357,0.5211,2.111
379,pulled,0.25,0.8302,1.325,0.9215,1.194,0.6876,1.6
379,pulled,0.4,0.8302,1.325,0.9215,1.194,0.6876,1.6
379,pulled,0.55,0.8302,1.325,0.9215,1.194,0.6876,1.6
379,pulled,0.7,0.8302,1.325,0.9215,1.194,0.6876,1.6
379,pulled,0.85,0.8303,1.325,0.9215,1.194,0.6877,1.599
378,not_pulled_EV,0.25,0.3963,2.776,0.521,2.111,0.2918,3.77
378,not_pulled_EV,0.4,0.4553,2.416,0.5822,1.889,0.3467,3.173
378,not_pulled_EV,0.55,0.5125,2.146,0.6409,1.716,0.4,2.75
378,not_pulled_EV,0.7,0.5657,1.944,0.6969,1.578,0.4492,2.449
378,not_pulled_EV,0.85,0.6202,1.774,0.7524,1.462,0.4994,2.203
378,not_pulled_PP,0.25,0.4331,2.54,0.5759,1.91,0.3031,3.629
378,not_pulled_PP,0.4,0.5033,2.186,0.6466,1.701,0.3687,2.983
378,not_pulled_PP,0.55,0.5662,1.943,0.7078,1.554,0.4262,2.581
378,not_pulled_PP,0.7,0.6206,1.773,0.7628,1.442,0.4768,2.307
378,not_pulled_PP,0.85,0.6689,1.645,0.8107,1.357,0.5214,2.11
378,pulled,0.25,0.8298,1.326,0.9211,1.194,0.6872,1.601
378,pulled,0.4,0.8298,1.326,0.9211,1.194,0.6872,1.601
378,pulled,0.55,0.8298,1.326,0.9211,1.194,0.6872,1.601
378,pulled,0.7,0.8298,1.326,0.9211,1.194,0.6872,1.601
378,pulled,0.85,0.8299,1.326,0.9211,1.194,0.6873,1.6
377,not_pulled_EV,0.25,0.3956,2.781,0.5202,2.115,0.2913,3.776
377,not_pulled_EV,0.4,0.4546,2.42,0.5814,1.892,0.3463,3.176
377,not_pulled_EV,0.55,0.5118,2.149,0.6402,1.718,0.3997,2.752
377,not_pulled_EV,0.7,0.5652,1.946,0.6962,1.58,0.4489,2.45
377,not_pulled_EV,0.85,0.6197,1.775,0.7518,1.463,0.4992,2.203
377,not_pulled_PP,0.25,0.4329,2.541,0.5756,1.911,0.3031,3.629
377,not_pulled_PP,0.4,0.5033,2.186,0.6465,1.701,0.369,2.981
377,not_pulled_PP,0.55,0.5664,1.942,0.7078,1.554,0.4265,2.579
377,not_pulled_PP,0.7,0.6208,1.772,0.7629,1.442,0.4771,2.306
377,not_pulled_PP,0.85,0.6691,1.644,0.8108,1.357,0.5218,2.108
377,pulled,0.25,0.8293,1.326,0.9208,1.195,0.6869,1.601
377,pulled,0.4,0.8293,1.326,0.9208,1.195,0.6869,1.601
377,pulled,0.55,0.8293,1.326,0.9208,1.195,0.6869,1.601
377,pulled,0.7,0.8293,1.326,0.9208,1.195,0.6869,1.601
377,pulled,0.85,0.8294,1.326,0.9208,1.195,0.687,1.601
376,not_pulled_EV,0.25,0.3948,2.786,0.5193,2.118,0.2909,3.781
376,not_pulled_EV,0.4,0.4539,2.424,0.5806,1.895,0.3459,3.18
376,not_pulled_EV,0.55,0.5111,2.152,0.6394,1.72,0.3993,2.755
376,not_pulled_EV,0.7,0.5646,1.948,0.6956,1.581,0.4487,2.452
376,not_pulled_EV,0.85,0.6192,1.777,0.7512,1.464,0.4991,2.204
376,not_pulled_PP,0.25,0.4326,2.543,0.5752,1.912,0.3031,3.629
376,not_pulled_PP,0.4,0.5033,2.186,0.6464,1.702,0.3692,2.98
376,not_pulled_PP,0.55,0.5665,1.942,0.7078,1.554,0.4267,2.578
376,not_pulled_PP,0.7,0.621,1.771,0.763,1.442,0.4774,2.304
376,not_pulled_PP,0.85,0.6694,1.643,0.8109,1.357,0.5222,2.107
376,pulled,0.25,0.8289,1.327,0.9205,1.195,0.6865,1.602
376,pulled,0.4,0.8289,1.327,0.9205,1.195,0.6865,1.602
376,pulled,0.55,0.8289,1.327,0.9205,1.195,0.6865,1.602
376,pulled,0.7,0.8289,1.327,0.9205,1.195,0.6865,1.602
376,pulled,0.85,0.8289,1.327,0.9205,1.195,0.6866,1.602
375,not_pulled_EV,0.25,0.3941,2.791,0.5184,2.122,0.2904,3.787
375,not_pulled_EV,0.4,0.4531,2.427,0.5797,1.897,0.3455,3.184
375,not_pulled_EV,0.55,0.5104,2.155,0.6386,1.723,0.3989,2.758
375,not_pulled_EV,0.7,0.564,1.95,0.6949,1.583,0.4484,2.453
375,not_pulled_EV,0.85,0.6186,1.778,0.7506,1.465,0.4989,2.205
375,not_pulled_PP,0.25,0.4323,2.545,0.5749,1.913,0.3031,3.629
375,not_pulled_PP,0.4,0.5033,2.186,0.6463,1.702,0.3694,2.978
375,not_pulled_PP,0.55,0.5666,1.941,0.7078,1.554,0.427,2.576
375,not_pulled_PP,0.7,0.6212,1.771,0.7631,1.442,0.4777,2.303
375,not_pulled_PP,0.85,0.6696,1.643,0.811,1.356,0.5225,2.105
375,pulled,0.25,0.8284,1.328,0.9201,1.195,0.6861,1.603
375,pulled,0.4,0.8284,1.328,0.9201,1.195,0.6861,1.603
375,pulled,0.55,0.8284,1.328,0.9201,1.195,0.6861,1.603
375,pulled,0.7,0.8284,1.328,0.9201,1.195,0.6861,1.603
375,pulled,0.85,0.8285,1.328,0.9201,1.195,0.6862,1.603
374,not_pulled_EV,0.25,0.3933,2.797,0.5175,2.126,0.29,3.793
374,not_pulled_EV,0.4,0.4524,2.431,0.5789,1.9,0.3451,3.187
374,not_pulled_EV,0.55,0.5097,2.158,0.6378,1.725,0.3985,2.76
374,not_pulled_EV,0.7,0.5634,1.952,0.6942,1.584,0.4481,2.455
374,not_pulled_EV,0.85,0.6181,1.78,0.7501,1.467,0.4987,2.206
374,not_pulled_PP,0.25,0.432,2.546,0.5745,1.915,0.3031,3.63
374,not_pulled_PP,0.4,0.5033,2.186,0.6463,1.702,0.3696,2.976
374,not_pulled_PP,0.55,0.5667,1.941,0.7079,1.554,0.4273,2.574
374,not_pulled_PP,0.7,0.6215,1.77,0.7631,1.441,0.478,2.301
374,not_pulled_PP,0.85,0.6698,1.642,0.811,1.356,0.5229,2.104
374,pulled,0.25,0.8279,1.329,0.9198,1.196,0.6857,1.604
374,pulled,0.4,0.8279,1.329,0.9198,1.196,0.6857,1.604
374,pulled,0.55,0.8279,1.329,0.9198,1.196,0.6857,1.604
374,pulled,0.7,0.8279,1.329,0.9198,1.196,0.6857,1.604
374,pulled,0.85,0.828,1.328,0.9198,1.196,0.6858,1.604
373,not_pulled_EV,0.25,0.3926,2.802,0.5166,2.129,0.2896,3.799
373,not_pulled_EV,0.4,0.4517,2.435,0.5781,1.903,0.3447,3.191
373,not_pulled_EV,0.55,0.509,2.161,0.637,1.727,0.3981,2.763
373,not_pulled_EV,0.7,0.5628,1.954,0.6936,1.586,0.4478,2.456
373,not_pulled_EV,0.85,0.6176,1.781,0.7495,1.468,0.4985,2.207
373,not_pulled_PP,0.25,0.4317,2.548,0.5742,1.916,0.3031,3.63
373,not_pulled_PP,0.4,0.5033,2.186,0.6462,1.702,0.3698,2.974
373,not_pulled_PP,0.55,0.5669,1.94,0.7079,1.554,0.4276,2.573
373,not_pulled_PP,0.7,0.6217,1.769,0.7632,1.441,0.4783,2.3
373,not_pulled_PP,0.85,0.6701,1.642,0.8111,1.356,0.5233,2.102
373,pulled,0.25,0.8275,1.329,0.9195,1.196,0.6854,1.605
373,pulled,0.4,0.8275,1.329,0.9195,1.196,0.6854,1.605
373,pulled,0.55,0.8275,1.329,0.9195,1.196,0.6854,1.605
373,pulled,0.7,0.8275,1.329,0.9195,1.196,0.6854,1.605
373,pulled,0.85,0.8275,1.329,0.9195,1.196,0.6854,1.605
372,not_pulled_EV,0.25,0.3918,2.807,0.5158,2.133,0.2891,3.805
372,not_pulled_EV,0.4,0.451,2.439,0.5773,1.905,0.3443,3.195
372,not_pulled_EV,0.55,0.5083,2.164,0.6363,1.729,0.3978,2.765
372,not_pulled_EV,0.7,0.5623,1.956,0.6929,1.587,0.4475,2.458
372,not_pulled_EV,0.85,0.6171,1.782,0.7489,1.469,0.4983,2.207
372,not_pulled_PP,0.25,0.4315,2.549,0.5738,1.917,0.3031,3.63
372,not_pulled_PP,0.4,0.5033,2.186,0.6461,1.702,0.3701,2.972
372,not_pulled_PP,0.55,0.567,1.94,0.7079,1.554,0.4279,2.571
372,not_pulled_PP,0.7,0.6219,1.769,0.7633,1.441,0.4786,2.298
372,not_pulled_PP,0.85,0.6703,1.641,0.8112,1.356,0.5236,2.101
372,pulled,0.25,0.827,1.33,0.9191,1.197,0.685,1.606
372,pulled,0.4,0.827,1.33,0.9191,1.197,0.685,1.606
372,pulled,0.55,0.827,1.33,0.9191,1.197,0.685,1.606
372,pulled,0.7,0.827,1.33,0.9191,1.197,0.685,1.606
372,pulled,0.85,0.8271,1.33,0.9191,1.197,0.6851,1.606
371,not_pulled_EV,0.25,0.3911,2.813,0.5149,2.136,0.2887,3.811
371,not_pulled_EV,0.4,0.4502,2.443,0.5765,1.908,0.3439,3.199
371,not_pulled_EV,0.55,0.5076,2.167,0.6355,1.731,0.3974,2.768
371,not_pulled_EV,0.7,0.5617,1.958,0.6923,1.589,0.4472,2.46
371,not_pulled_EV,0.85,0.6166,1.784,0.7484,1.47,0.4981,2.208
371,not_pulled_PP,0.25,0.4312,2.551,0.5735,1.918,0.3031,3.63
371,not_pulled_PP,0.4,0.5033,2.186,0.6461,1.703,0.3703,2.971
371,not_pulled_PP,0.55,0.5671,1.94,0.708,1.554,0.4282,2.569
371,not_pulled_PP,0.7,0.6222,1.768,0.7633,1.441,0.4789,2.297
371,not_pulled_PP,0.85,0.6706,1.64,0.8113,1.356,0.524,2.099
371,pulled,0.25,0.8266,1.331,0.9188,1.197,0.6846,1.607
371,pulled,0.4,0.8266,1.331,0.9188,1.197,0.6846,1.607
371,pulled,0.55,0.8266,1.331,0.9188,1.197,0.6846,1.607
371,pulled,0.7,0.8266,1.331,0.9188,1.197,0.6846,1.607
371,pulled,0.85,0.8266,1.331,0.9188,1.197,0.6847,1.607
370,not_pulled_EV,0.25,0.3903,2.818,0.514,2.14,0.2882,3.817
370,not_pulled_EV,0.4,0.4495,2.447,0.5757,1.911,0.3435,3.202
370,not_pulled_EV,0.55,0.5069,2.17,0.6347,1.733,0.397,2.771
370,not_pulled_EV,0.7,0.5611,1.96,0.6916,1.591,0.4469,2.461
370,not_pulled_EV,0.85,0.6161,1.785,0.7478,1.471,0.498,2.209
370,not_pulled_PP,0.25,0.4309,2.553,0.5732,1.919,0.303,3.63
370,not_pulled_PP,0.4,0.5032,2.186,0.646,1.703,0.3705,2.969
370,not_pulled_PP,0.55,0.5673,1.939,0.708,1.554,0.4284,2.567
370,not_pulled_PP,0.7,0.6224,1.767,0.7634,1.441,0.4792,2.295
370,not_pulled_PP,0.85,0.6708,1.64,0.8114,1.356,0.5244,2.098
370,pulled,0.25,0.8261,1.332,0.9184,1.198,0.6843,1.608
370,pulled,0.4,0.8261,1.332,0.9184,1.198,0.6843,1.608
370,pulled,0.55,0.8261,1.332,0.9184,1.198,0.6843,1.608
370,pulled,0.7,0.8261,1.332,0.9184,1.198,0.6843,1.608
370,pulled,0.85,0.8261,1.331,0.9184,1.198,0.6843,1.607
369,not_pulled_EV,0.25,0.3896,2.823,0.5131,2.144,0.2878,3.823
369,not_pulled_EV,0.4,0.4488,2.451,0.5749,1.913,0.3431,3.206
369,not_pulled_EV,0.55,0.5061,2.173,0.6339,1.735,0.3966,2.773
369,not_pulled_EV,0.7,0.5605,1.962,0.6909,1.592,0.4467,2.463
369,not_pulled_EV,0.85,0.6156,1.787,0.7472,1.472,0.4978,2.21
369,not_pulled_PP,0.25,0.4306,2.554,0.5728,1.92,0.303,3.63
369,not_pulled_PP,0.4,0.5032,2.186,0.6459,1.703,0.3707,2.967
369,not_pulled_PP,0.55,0.5674,1.939,0.708,1.554,0.4287,2.566
369,not_pulled_PP,0.7,0.6226,1.767,0.7635,1.441,0.4795,2.294
369,not_pulled_PP,0.85,0.671,1.639,0.8115,1.356,0.5247,2.096
369,pulled,0.25,0.8256,1.332,0.9181,1.198,0.6839,1.608
369,pulled,0.4,0.8256,1.332,0.9181,1.198,0.6839,1.608
369,pulled,0.55,0.8256,1.332,0.9181,1.198,0.6839,1.608
369,pulled,0.7,0.8256,1.332,0.9181,1.198,0.6839,1.608
369,pulled,0.85,0.8257,1.332,0.9181,1.198,0.6839,1.608
368,not_pulled_EV,0.25,0.3889,2.829,0.5122,2.147,0.2873,3.829
368,not_pulled_EV,0.4,0.448,2.455,0.5741,1.916,0.3427,3.21
368,not_pulled_EV,0.55,0.5054,2.176,0.6331,1.737,0.3962,2.776
368,not_pulled_EV,0.7,0.5599,1.964,0.6903,1.594,0.4464,2.464
368,not_pulled_EV,0.85,0.6151,1.788,0.7467,1.473,0.4976,2.211
368,not_pulled_PP,0.25,0.4303,2.556,0.5725,1.922,0.303,3.63
368,not_pulled_PP,0.4,0.5032,2.186,0.6459,1.703,0.3709,2.965
368,not_pulled_PP,0.55,0.5675,1.938,0.7081,1.554,0.429,2.564
368,not_pulled_PP,0.7,0.6229,1.766,0.7635,1.441,0.4798,2.293
368,not_pulled_PP,0.85,0.6713,1.639,0.8116,1.355,0.5251,2.095
368,pulled,0.25,0.8252,1.333,0.9178,1.199,0.6835,1.609
368,pulled,0.4,0.8252,1.333,0.9178,1.199,0.6835,1.609
368,pulled,0.55,0.8252,1.333,0.9178,1.199,0.6835,1.609
368,pulled,0.7,0.8252,1.333,0.9178,1.199,0.6835,1.609
368,pulled,0.85,0.8252,1.333,0.9178,1.199,0.6835,1.609
367,not_pulled_EV,0.25,0.3881,2.834,0.5114,2.151,0.2868,3.835
367,not_pulled_EV,0.4,0.4473,2.459,0.5733,1.919,0.3423,3.214
367,not_pulled_EV,0.55,0.5047,2.179,0.6324,1.74,0.3959,2.779
367,not_pulled_EV,0.7,0.5594,1.967,0.6896,1.595,0.4461,2.466
367,not_pulled_EV,0.85,0.6146,1.79,0.7461,1.474,0.4974,2.212
367,not_pulled_PP,0.25,0.4301,2.558,0.5721,1.923,0.303,3.63
367,not_pulled_PP,0.4,0.5032,2.186,0.6458,1.703,0.3712,2.964
367,not_pulled_PP,0.55,0.5676,1.938,0.7081,1.553,0.4293,2.562
367,not_pulled_PP,0.7,0.6231,1.765,0.7636,1.441,0.4801,2.291
367,not_pulled_PP,0.85,0.6715,1.638,0.8117,1.355,0.5254,2.093
367,pulled,0.25,0.8247,1.334,0.9174,1.199,0.6831,1.61
367,pulled,0.4,0.8247,1.334,0.9174,1.199,0.6831,1.61
367,pulled,0.55,0.8247,1.334,0.9174,1.199,0.6831,1.61
367,pulled,0.7,0.8247,1.334,0.9174,1.199,0.6831,1.61
367,pulled,0.85,0.8248,1.334,0.9174,1.199,0.6832,1.61
366,not_pulled_EV,0.25,0.3874,2.84,0.5105,2.155,0.2864,3.841
366,not_pulled_EV,0.4,0.4466,2.463,0.5725,1.922,0.3419,3.217
366,not_pulled_EV,0.55,0.504,2.182,0.6316,1.742,0.3955,2.781
366,not_pulled_EV,0.7,0.5588,1.969,0.689,1.597,0.4458,2.467
366,not_pulled_EV,0.85,0.6141,1.791,0.7455,1.475,0.4972,2.212
366,not_pulled_PP,0.25,0.4298,2.559,0.5718,1.924,0.303,3.63
366,not_pulled_PP,0.4,0.5032,2.186,0.6457,1.704,0.3714,2.962
366,not_pulled_PP,0.55,0.5677,1.937,0.7081,1.553,0.4296,2.561
366,not_pulled_PP,0.7,0.6233,1.765,0.7637,1.44,0.4804,2.29
366,not_pulled_PP,0.85,0.6718,1.637,0.8118,1.355,0.5258,2.092
366,pulled,0.25,0.8243,1.335,0.9171,1.199,0.6827,1.611
366,pulled,0.4,0.8243,1.335,0.9171,1.199,0.6827,1.611
366,pulled,0.55,0.8243,1.335,0.9171,1.199,0.6827,1.611
366,pulled,0.7,0.8243,1.335,0.9171,1.199,0.6827,1.611
366,pulled,0.85,0.8243,1.334,0.9171,1.199,0.6828,1.611
365,not_pulled_EV,0.25,0.3866,2.845,0.5096,2.159,0.286,3.847
365,not_pulled_EV,0.4,0.4458,2.467,0.5716,1.924,0.3415,3.221
365,not_pulled_EV,0.55,0.5033,2.185,0.6308,1.744,0.3951,2.784
365,not_pulled_EV,0.7,0.5582,1.971,0.6883,1.598,0.4455,2.469
365,not_pulled_EV,0.85,0.6136,1.793,0.745,1.477,0.497,2.213
365,not_pulled_PP,0.25,0.4295,2.561,0.5714,1.925,0.303,3.63
365,not_pulled_PP,0.4,0.5032,2.186,0.6457,1.704,0.3716,2.96
365,not_pulled_PP,0.55,0.5679,1.937,0.7082,1.553,0.4299,2.559
365,not_pulled_PP,0.7,0.6236,1.764,0.7638,1.44,0.4807,2.288
365,not_pulled_PP,0.85,0.672,1.637,0.8118,1.355,0.5262,2.091
365,pulled,0.25,0.8238,1.335,0.9168,1.2,0.6824,1.612
365,pulled,0.4,0.8238,1.335,0.9168,1.2,0.6824,1.612
365,pulled,0.55,0.8238,1.335,0.9168,1.2,0.6824,1.612
365,pulled,0.7,0.8238,1.335,0.9168,1.2,0.6824,1.612
365,pulled,0.85,0.8238,1.335,0.9168,1.2,0.6824,1.612
364,not_pulled_EV,0.25,0.3859,2.851,0.5087,2.162,0.2855,3.853
364,not_pulled_EV,0.4,0.4451,2.471,0.5708,1.927,0.3411,3.225
364,not_pulled_EV,0.55,0.5026,2.189,0.63,1.746,0.3947,2.787
364,not_pulled_EV,0.7,0.5576,1.973,0.6876,1.6,0.4452,2.471
364,not_pulled_EV,0.85,0.613,1.794,0.7444,1.478,0.4968,2.214
364,not_pulled_PP,0.25,0.4292,2.563,0.5711,1.926,0.303,3.63
364,not_pulled_PP,0.4,0.5032,2.186,0.6456,1.704,0.3718,2.958
364,not_pulled_PP,0.55,0.568,1.937,0.7082,1.553,0.4302,2.557
364,not_pulled_PP,0.7,0.6238,1.763,0.7638,1.44,0.481,2.287
364,not_pulled_PP,0.85,0.6722,1.636,0.8119,1.355,0.5265,2.089
364,pulled,0.25,0.8233,1.336,0.9164,1.2,0.682,1.613
364,pulled,0.4,0.8233,1.336,0.9164,1.2,0.682,1.613
364,pulled,0.55,0.8233,1.336,0.9164,1.2,0.682,1.613
364,pulled,0.7,0.8233,1.336,0.9164,1.2,0.682,1.613
364,pulled,0.85,0.8234,1.336,0.9164,1.2,0.682,1.613
363,not_pulled_EV,0.25,0.3851,2.856,0.5078,2.166,0.2851,3.859
363,not_pulled_EV,0.4,0.4444,2.475,0.57,1.93,0.3407,3.229
363,not_pulled_EV,0.55,0.5019,2.192,0.6292,1.748,0.3943,2.789
363,not_pulled_EV,0.7,0.557,1.975,0.687,1.601,0.445,2.472
363,not_pulled_EV,0.85,0.6125,1.796,0.7438,1.479,0.4967,2.215
363,not_pulled_PP,0.25,0.4289,2.564,0.5707,1.927,0.303,3.63
363,not_pulled_PP,0.4,0.5032,2.186,0.6455,1.704,0.372,2.957
363,not_pulled_PP,0.55,0.5681,1.936,0.7082,1.553,0.4304,2.555
363,not_pulled_PP,0.7,0.624,1.763,0.7639,1.44,0.4813,2.285
363,not_pulled_PP,0.85,0.6725,1.636,0.812,1.355,0.5269,2.088
363,pulled,0.25,0.8229,1.337,0.9161,1.201,0.6816,1.614
363,pulled,0.4,0.8229,1.337,0.9161,1.201,0.6816,1.614
363,pulled,0.55,0.8229,1.337,0.9161,1.201,0.6816,1.614
363,pulled,0.7,0.8229,1.337,0.9161,1.201,0.6816,1.614
363,pulled,0.85,0.8229,1.337,0.9161,1.201,0.6816,1.614
362,not_pulled_EV,0.25,0.3844,2.862,0.507,2.17,0.2846,3.865
362,not_pulled_EV,0.4,0.4437,2.479,0.5692,1.932,0.3403,3.232
362,not_pulled_EV,0.55,0.5012,2.195,0.6285,1.75,0.394,2.792
362,not_pulled_EV,0.7,0.5565,1.977,0.6863,1.603,0.4447,2.474
362,not_pulled_EV,0.85,0.612,1.797,0.7432,1.48,0.4965,2.216
362,not_pulled_PP,0.25,0.4287,2.566,0.5704,1.929,0.303,3.63
362,not_pulled_PP,0.4,0.5032,2.186,0.6454,1.704,0.3723,2.955
362,not_pulled_PP,0.55,0.5683,1.936,0.7082,1.553,0.4307,2.554
362,not_pulled_PP,0.7,0.6242,1.762,0.764,1.44,0.4816,2.284
362,not_pulled_PP,0.85,0.6727,1.635,0.8121,1.354,0.5273,2.086
362,pulled,0.25,0.8224,1.338,0.9158,1.201,0.6813,1.615
362,pulled,0.4,0.8224,1.338,0.9158,1.201,0.6813,1.615
362,pulled,0.55,0.8224,1.338,0.9158,1.201,0.6813,1.615
362,pulled,0.7,0.8224,1.338,0.9158,1.201,0.6813,1.615
362,pulled,0.85,0.8224,1.337,0.9158,1.201,0.6813,1.615
361,not_pulled_EV,0.25,0.3836,2.867,0.5061,2.174,0.2842,3.871
361,not_pulled_EV,0.4,0.4429,2.483,0.5684,1.935,0.3399,3.236
361,not_pulled_EV,0.55,0.5005,2.198,0.6277,1.752,0.3936,2.795
